"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"South Dakota"	"46"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	25255	Suppressed
	"South Dakota"	"46"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	25255	Suppressed
	"South Dakota"	"46"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	25255	Suppressed
	"South Dakota"	"46"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	59249	Suppressed
	"South Dakota"	"46"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	59249	Suppressed
	"South Dakota"	"46"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	59249	Suppressed
	"South Dakota"	"46"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	62417	Suppressed
	"South Dakota"	"46"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	62417	Suppressed
	"South Dakota"	"46"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	62417	Suppressed
	"South Dakota"	"46"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	56310	Suppressed
	"South Dakota"	"46"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	56310	Suppressed
	"South Dakota"	"46"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	56310	Suppressed
	"South Dakota"	"46"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	60354	Suppressed
	"South Dakota"	"46"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	60354	Suppressed
	"South Dakota"	"46"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	60354	Suppressed
	"South Dakota"	"46"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	54725	Suppressed
	"South Dakota"	"46"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	54725	Suppressed
	"South Dakota"	"46"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	54725	Suppressed
	"South Dakota"	"46"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	60339	Suppressed
	"South Dakota"	"46"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	11	60339	Unreliable
	"South Dakota"	"46"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	60339	Suppressed
	"South Dakota"	"46"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	51054	Suppressed
	"South Dakota"	"46"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	12	51054	Unreliable
	"South Dakota"	"46"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	51054	Suppressed
	"South Dakota"	"46"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	54810	Suppressed
	"South Dakota"	"46"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	25	54810	45.612114578
	"South Dakota"	"46"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	54810	Suppressed
	"South Dakota"	"46"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	46562	Suppressed
	"South Dakota"	"46"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	24	46562	51.544177656
	"South Dakota"	"46"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	46562	Suppressed
	"South Dakota"	"46"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	48303	Suppressed
	"South Dakota"	"46"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	66	48303	136.637475933
	"South Dakota"	"46"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	13	48303	Unreliable
	"South Dakota"	"46"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	13	59013	Unreliable
	"South Dakota"	"46"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	70	59013	118.617931642
	"South Dakota"	"46"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	26	59013	44.058088896
	"South Dakota"	"46"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	16	58485	Unreliable
	"South Dakota"	"46"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	194	58485	331.708985210
	"South Dakota"	"46"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	45	58485	76.942805848
	"South Dakota"	"46"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	41	44657	91.810914302
	"South Dakota"	"46"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	132	44657	295.586358242
	"South Dakota"	"46"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	73	44657	163.468213270
	"South Dakota"	"46"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	32	44559	71.814897103
	"South Dakota"	"46"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	274	44559	614.915056442
	"South Dakota"	"46"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	93	44559	208.712044705
	"South Dakota"	"46"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	100	22801	438.577255384
	"South Dakota"	"46"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	237	22801	1039.428095259
	"South Dakota"	"46"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	120	22801	526.292706460
	"South Dakota"	"46"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	100	18869	529.969791722
	"South Dakota"	"46"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	333	18869	1764.799406434
	"South Dakota"	"46"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	137	18869	726.058614659
	"South Dakota"	"46"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	314	13747	2284.134720303
	"South Dakota"	"46"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	667	13747	4851.967702044
	"South Dakota"	"46"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	199	13747	1447.588564778
	"South Dakota"	"46"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	128	7238	1768.444321636
	"South Dakota"	"46"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	364	7238	5029.013539652
	"South Dakota"	"46"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	168	7238	2321.083172147
	"South Dakota"	"46"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	38959	Suppressed
	"Tennessee"	"47"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	38959	Suppressed
	"Tennessee"	"47"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	38959	Suppressed
	"Tennessee"	"47"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	40816	Suppressed
	"Tennessee"	"47"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	40816	Suppressed
	"Tennessee"	"47"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	40816	Suppressed
	"Tennessee"	"47"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	160823	Suppressed
	"Tennessee"	"47"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	160823	Suppressed
	"Tennessee"	"47"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	160823	Suppressed
	"Tennessee"	"47"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	168007	Suppressed
	"Tennessee"	"47"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	168007	Suppressed
	"Tennessee"	"47"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	168007	Suppressed
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	413486	Suppressed
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	413486	Suppressed
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	413486	Suppressed
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	431195	Suppressed
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	431195	Suppressed
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	431195	Suppressed
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	427647	Suppressed
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	15	427647	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	427647	Suppressed
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	17	441558	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	22	441558	4.982357924
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	441558	Suppressed
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	17	476089	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	54	476089	11.342417069
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	17	476089	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	16	473567	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	92	473567	19.427029333
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	15	473567	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	24	430125	5.579773322
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	165	430125	38.360941587
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	38	430125	8.834641093
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	36	417533	8.622072986
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	256	417533	61.312519010
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	45	417533	10.777591232
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	60	444374	13.502140089
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	416	444374	93.614837952
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	155	444374	34.880528564
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	70	426905	16.397090688
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	894	426905	209.414272496
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	129	426905	30.217495696
	"Tennessee"	"47"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	135	468458	28.817951663
	"Tennessee"	"47"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1054	468458	224.993489278
	"Tennessee"	"47"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	540	468458	115.271806651
	"Tennessee"	"47"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	154	426239	36.129964644
	"Tennessee"	"47"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	2139	426239	501.831132299
	"Tennessee"	"47"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	531	426239	124.577994975
	"Tennessee"	"47"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	401	365024	109.855790304
	"Tennessee"	"47"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1712	365024	469.010256860
	"Tennessee"	"47"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	938	365024	256.969404752
	"Tennessee"	"47"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	393	316372	124.220853931
	"Tennessee"	"47"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	2841	316372	897.993501321
	"Tennessee"	"47"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	994	316372	314.187096203
	"Tennessee"	"47"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	1160	192054	603.996792569
	"Tennessee"	"47"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	2607	192054	1357.430722609
	"Tennessee"	"47"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	1145	192054	596.186489217
	"Tennessee"	"47"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	960	148174	647.886943728
	"Tennessee"	"47"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	2925	148174	1974.030531672
	"Tennessee"	"47"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	1135	148174	765.991334512
	"Tennessee"	"47"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	2193	79896	2744.818263743
	"Tennessee"	"47"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	4052	79896	5071.593070992
	"Tennessee"	"47"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	974	79896	1219.084810253
	"Tennessee"	"47"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	937	41873	2237.718816421
	"Tennessee"	"47"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	2463	41873	5882.071979557
	"Tennessee"	"47"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	754	41873	1800.683017696
	"Tennessee"	"47"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Texas"	"48"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	10	184764	Unreliable
	"Texas"	"48"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	14	184764	Unreliable
	"Texas"	"48"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	19	184764	Unreliable
	"Texas"	"48"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	193042	Suppressed
	"Texas"	"48"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	27	193042	13.986593591
	"Texas"	"48"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	24	193042	12.432527636
	"Texas"	"48"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	10	790503	Unreliable
	"Texas"	"48"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	790503	Suppressed
	"Texas"	"48"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	13	790503	Unreliable
	"Texas"	"48"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	13	822582	Unreliable
	"Texas"	"48"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	12	822582	Unreliable
	"Texas"	"48"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	11	822582	Unreliable
	"Texas"	"48"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	25	2040570	1.225147875
	"Texas"	"48"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	13	2040570	Unreliable
	"Texas"	"48"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	18	2040570	Unreliable
	"Texas"	"48"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	28	2126132	1.316945514
	"Texas"	"48"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	14	2126132	Unreliable
	"Texas"	"48"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	23	2126132	1.081776672
	"Texas"	"48"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	23	1977146	1.163292949
	"Texas"	"48"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	47	1977146	2.377163851
	"Texas"	"48"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	25	1977146	1.264448857
	"Texas"	"48"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	68	2078371	3.271793150
	"Texas"	"48"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	78	2078371	3.752939201
	"Texas"	"48"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	24	2078371	1.154750523
	"Texas"	"48"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	47	2096638	2.241684068
	"Texas"	"48"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	122	2096638	5.818839494
	"Texas"	"48"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	54	2096638	2.575551907
	"Texas"	"48"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	80	2180125	3.669514363
	"Texas"	"48"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	313	2180125	14.356974944
