"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"5-9 years"	"5-9"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	211447	Suppressed
	"Tennessee"	"47"	"5-9 years"	"5-9"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	211447	Suppressed
	"Tennessee"	"47"	"5-9 years"	"5-9"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	211447	Suppressed
	"Tennessee"	"47"	"10-14 years"	"10-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	211554	Suppressed
	"Tennessee"	"47"	"10-14 years"	"10-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	211554	Suppressed
	"Tennessee"	"47"	"10-14 years"	"10-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	211554	Suppressed
	"Tennessee"	"47"	"10-14 years"	"10-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	219748	Suppressed
	"Tennessee"	"47"	"10-14 years"	"10-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	219748	Suppressed
	"Tennessee"	"47"	"10-14 years"	"10-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	219748	Suppressed
	"Tennessee"	"47"	"15-19 years"	"15-19"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	207809	Suppressed
	"Tennessee"	"47"	"15-19 years"	"15-19"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	207809	Suppressed
	"Tennessee"	"47"	"15-19 years"	"15-19"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	207809	Suppressed
	"Tennessee"	"47"	"15-19 years"	"15-19"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	10	216471	Unreliable
	"Tennessee"	"47"	"15-19 years"	"15-19"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	216471	Suppressed
	"Tennessee"	"47"	"15-19 years"	"15-19"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	216471	Suppressed
	"Tennessee"	"47"	"20-24 years"	"20-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	219838	Suppressed
	"Tennessee"	"47"	"20-24 years"	"20-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	13	219838	Unreliable
	"Tennessee"	"47"	"20-24 years"	"20-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	219838	Suppressed
	"Tennessee"	"47"	"20-24 years"	"20-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	225087	Suppressed
	"Tennessee"	"47"	"20-24 years"	"20-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	15	225087	Unreliable
	"Tennessee"	"47"	"20-24 years"	"20-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	225087	Suppressed
	"Tennessee"	"47"	"25-29 years"	"25-29"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	247960	Suppressed
	"Tennessee"	"47"	"25-29 years"	"25-29"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	18	247960	Unreliable
	"Tennessee"	"47"	"25-29 years"	"25-29"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	247960	Suppressed
	"Tennessee"	"47"	"25-29 years"	"25-29"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	249326	Suppressed
	"Tennessee"	"47"	"25-29 years"	"25-29"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	23	249326	9.224870250
	"Tennessee"	"47"	"25-29 years"	"25-29"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	11	249326	Unreliable
	"Tennessee"	"47"	"30-34 years"	"30-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	228129	Suppressed
	"Tennessee"	"47"	"30-34 years"	"30-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	36	228129	15.780545218
	"Tennessee"	"47"	"30-34 years"	"30-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	10	228129	Unreliable
	"Tennessee"	"47"	"30-34 years"	"30-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	224241	Suppressed
	"Tennessee"	"47"	"30-34 years"	"30-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	69	224241	30.770465704
	"Tennessee"	"47"	"30-34 years"	"30-34"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	224241	Suppressed
	"Tennessee"	"47"	"35-39 years"	"35-39"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	11	220743	Unreliable
	"Tennessee"	"47"	"35-39 years"	"35-39"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	63	220743	28.539976353
	"Tennessee"	"47"	"35-39 years"	"35-39"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	14	220743	Unreliable
	"Tennessee"	"47"	"35-39 years"	"35-39"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	11	214785	Unreliable
	"Tennessee"	"47"	"35-39 years"	"35-39"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	98	214785	45.627022371
	"Tennessee"	"47"	"35-39 years"	"35-39"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	19	214785	Unreliable
	"Tennessee"	"47"	"40-44 years"	"40-44"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	13	209382	Unreliable
	"Tennessee"	"47"	"40-44 years"	"40-44"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	102	209382	48.714789237
	"Tennessee"	"47"	"40-44 years"	"40-44"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	24	209382	11.462303350
	"Tennessee"	"47"	"40-44 years"	"40-44"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	25	202748	12.330577860
	"Tennessee"	"47"	"40-44 years"	"40-44"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	158	202748	77.929252077
	"Tennessee"	"47"	"40-44 years"	"40-44"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	26	202748	12.823800975
	"Tennessee"	"47"	"45-49 years"	"45-49"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	26	223094	11.654280259
	"Tennessee"	"47"	"45-49 years"	"45-49"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	166	223094	74.408097035
	"Tennessee"	"47"	"45-49 years"	"45-49"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	61	223094	27.342734453
	"Tennessee"	"47"	"45-49 years"	"45-49"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	33	214901	15.355908069
	"Tennessee"	"47"	"45-49 years"	"45-49"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	363	214901	168.914988762
	"Tennessee"	"47"	"45-49 years"	"45-49"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	53	214901	24.662519020
	"Tennessee"	"47"	"50-54 years"	"50-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	34	221280	15.365148229
	"Tennessee"	"47"	"50-54 years"	"50-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	250	221280	112.979031092
	"Tennessee"	"47"	"50-54 years"	"50-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	94	221280	42.480115690
	"Tennessee"	"47"	"50-54 years"	"50-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	37	212004	17.452500896
	"Tennessee"	"47"	"50-54 years"	"50-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	531	212004	250.466972321
	"Tennessee"	"47"	"50-54 years"	"50-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	76	212004	35.848380219
	"Tennessee"	"47"	"55-59 years"	"55-59"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	51	239315	21.310824645
	"Tennessee"	"47"	"55-59 years"	"55-59"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	423	239315	176.754486764
	"Tennessee"	"47"	"55-59 years"	"55-59"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	210	239315	87.750454422
	"Tennessee"	"47"	"55-59 years"	"55-59"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	57	220979	25.794306246
	"Tennessee"	"47"	"55-59 years"	"55-59"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	916	220979	414.519026695
	"Tennessee"	"47"	"55-59 years"	"55-59"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	208	220979	94.126591214
	"Tennessee"	"47"	"60-64 years "	"60-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	84	229143	36.658331260
	"Tennessee"	"47"	"60-64 years "	"60-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	631	229143	275.373893158
	"Tennessee"	"47"	"60-64 years "	"60-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	330	229143	144.014872809
	"Tennessee"	"47"	"60-64 years "	"60-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	97	205260	47.257137289
	"Tennessee"	"47"	"60-64 years "	"60-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1223	205260	595.829679431
	"Tennessee"	"47"	"60-64 years "	"60-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	323	205260	157.361395303
	"Tennessee"	"47"	"65-69 years"	"65-69"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	124	199737	62.081637353
	"Tennessee"	"47"	"65-69 years"	"65-69"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	773	199737	387.008916726
	"Tennessee"	"47"	"65-69 years"	"65-69"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	382	199737	191.251495717
	"Tennessee"	"47"	"65-69 years"	"65-69"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	142	174024	81.597940514
	"Tennessee"	"47"	"65-69 years"	"65-69"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1368	174024	786.098469177
	"Tennessee"	"47"	"65-69 years"	"65-69"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	421	174024	241.920654622
	"Tennessee"	"47"	"70-74 years"	"70-74"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	277	165287	167.587287567
	"Tennessee"	"47"	"70-74 years"	"70-74"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	939	165287	568.102754603
	"Tennessee"	"47"	"70-74 years"	"70-74"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	556	165287	336.384591650
	"Tennessee"	"47"	"70-74 years"	"70-74"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	251	142348	176.328434541
	"Tennessee"	"47"	"70-74 years"	"70-74"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1473	142348	1034.787984376
	"Tennessee"	"47"	"70-74 years"	"70-74"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	573	142348	402.534633434
	"Tennessee"	"47"	"75-79 years"	"75-79"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	448	115504	387.865355312
	"Tennessee"	"47"	"75-79 years"	"75-79"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1190	115504	1030.267350049
	"Tennessee"	"47"	"75-79 years"	"75-79"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	605	115504	523.791383848
	"Tennessee"	"47"	"75-79 years"	"75-79"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	432	93726	460.917995007
	"Tennessee"	"47"	"75-79 years"	"75-79"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1462	93726	1559.865992361
	"Tennessee"	"47"	"75-79 years"	"75-79"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	610	93726	650.833279986
	"Tennessee"	"47"	"80-84 years"	"80-84"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	712	76550	930.111038537
	"Tennessee"	"47"	"80-84 years"	"80-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1417	76550	1851.077726976
	"Tennessee"	"47"	"80-84 years"	"80-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	540	76550	705.421293272
	"Tennessee"	"47"	"80-84 years"	"80-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	528	54448	969.732588892
	"Tennessee"	"47"	"80-84 years"	"80-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1463	54448	2686.967381722
	"Tennessee"	"47"	"80-84 years"	"80-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	525	54448	964.222744637
	"Tennessee"	"47"	"85-89 years"	"85-89"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	902	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1630	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	467	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	503	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1312	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	417	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	784	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1520	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	357	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	324	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	835	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	257	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	429	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	720	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	126	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	90	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	285	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	73	Not Applicable	Not Applicable
	"Tennessee"	"47"	"100+ years"	"100+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	78	Not Applicable	Not Applicable
	"Tennessee"	"47"	"100+ years"	"100+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	182	Not Applicable	Not Applicable
	"Tennessee"	"47"	"100+ years"	"100+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	24	Not Applicable	Not Applicable
	"Tennessee"	"47"	"100+ years"	"100+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	20	Not Applicable	Not Applicable
	"Tennessee"	"47"	"100+ years"	"100+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	31	Not Applicable	Not Applicable
	"Tennessee"	"47"	"100+ years"	"100+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Texas"	"48"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	10	184764	Unreliable
	"Texas"	"48"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	14	184764	Unreliable
	"Texas"	"48"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	19	184764	Unreliable
	"Texas"	"48"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	193042	Suppressed
	"Texas"	"48"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	27	193042	13.986593591
	"Texas"	"48"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	24	193042	12.432527636
	"Texas"	"48"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	10	790503	Unreliable
	"Texas"	"48"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	790503	Suppressed
	"Texas"	"48"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	13	790503	Unreliable
	"Texas"	"48"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	13	822582	Unreliable
	"Texas"	"48"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	12	822582	Unreliable
	"Texas"	"48"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	11	822582	Unreliable
	"Texas"	"48"	"5-9 years"	"5-9"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	11	1010859	Unreliable
	"Texas"	"48"	"5-9 years"	"5-9"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	1010859	Suppressed
	"Texas"	"48"	"5-9 years"	"5-9"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	1010859	Suppressed
	"Texas"	"48"	"5-9 years"	"5-9"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	13	1052719	Unreliable
	"Texas"	"48"	"5-9 years"	"5-9"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	1052719	Suppressed
	"Texas"	"48"	"5-9 years"	"5-9"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	11	1052719	Unreliable
	"Texas"	"48"	"10-14 years"	"10-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	14	1029711	Unreliable
	"Texas"	"48"	"10-14 years"	"10-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	1029711	Suppressed
	"Texas"	"48"	"10-14 years"	"10-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	10	1029711	Unreliable
	"Texas"	"48"	"10-14 years"	"10-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	15	1073413	Unreliable
	"Texas"	"48"	"10-14 years"	"10-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	1073413	Suppressed
	"Texas"	"48"	"10-14 years"	"10-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	12	1073413	Unreliable
	"Texas"	"48"	"15-19 years"	"15-19"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	1004804	Suppressed
	"Texas"	"48"	"15-19 years"	"15-19"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	17	1004804	Unreliable
	"Texas"	"48"	"15-19 years"	"15-19"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	12	1004804	Unreliable
	"Texas"	"48"	"15-19 years"	"15-19"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	31	1048188	2.957484726
	"Texas"	"48"	"15-19 years"	"15-19"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	28	1048188	2.671276527
	"Texas"	"48"	"15-19 years"	"15-19"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	13	1048188	Unreliable
	"Texas"	"48"	"20-24 years"	"20-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	19	972342	Unreliable
	"Texas"	"48"	"20-24 years"	"20-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	30	972342	3.085334173
	"Texas"	"48"	"20-24 years"	"20-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	13	972342	Unreliable
	"Texas"	"48"	"20-24 years"	"20-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	37	1030183	3.591594891
	"Texas"	"48"	"20-24 years"	"20-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	50	1030183	4.853506610
	"Texas"	"48"	"20-24 years"	"20-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	11	1030183	Unreliable
	"Texas"	"48"	"25-29 years"	"25-29"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	22	1061442	2.072652109
	"Texas"	"48"	"25-29 years"	"25-29"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	54	1061442	5.087418813
	"Texas"	"48"	"25-29 years"	"25-29"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	25	1061442	2.355286488
	"Texas"	"48"	"25-29 years"	"25-29"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	34	1110855	3.060705493
